// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
4400, 8300, 2231.56, 0, 0;
4400, 8400, 2231.56, 0, 0;
4400, 8500, 2037.51, 0, 0;
4400, 8600, 1843.46, 0, 0;
4400, 8700, 1455.36, 0, 0;
4400, 8800, 1358.34, 0, 0;
4400, 8900, 1261.31, 0, 0;
4400, 9000, 1261.31, 0, 0;
4400, 9100, 873.217, 0, 0;
4400, 9200, 776.193, 0, 0;
4400, 9300, 776.193, 0, 0;
4400, 9400, 776.193, 0, 0;
4400, 9500, 679.169, 0, 0;
4400, 9600, 388.097, 0, 0;
4400, 9700, 388.097, 0, 0;
4400, 9800, 388.097, 0, 0;
4400, 9900, 291.072, 0, 0;
4400, 10000, 291.072, 0, 0;
4500, 1000, 503955, 1.36333, 0.245294;
4500, 2000, 121912, 1.36333, 0.245294;
4500, 3000, 103542, 1.36333, 0.245294;
4500, 3100, 102222, 1.36333, 0.245294;
4500, 3200, 101333, 1.36333, 0.245294;
4500, 3300, 99271.1, 1.36333, 0.245294;
4500, 3400, 98284, 1.36329, 0.245294;
4500, 3500, 96965.4, 1.36329, 0.245294;
4500, 3600, 95987.1, 1.36329, 0.245294;
4500, 3700, 94813.6, 1.36329, 0.245294;
4500, 3800, 92678, 1.36329, 0.245294;
4500, 3900, 91117.5, 1.36329, 0.245294;
4500, 4000, 89258.8, 1.36329, 0.245294;
4500, 4100, 88072.4, 1.36329, 0.245294;
4500, 4200, 80298.9, 1.36329, 0.245294;
4500, 4300, 77878.1, 1.36329, 0.245294;
4500, 4400, 76213.6, 1.36329, 0.245294;
4500, 4500, 68440.1, 1.36329, 0.181153;
4500, 4600, 66014.4, 1.36329, 0.181153;
4500, 4700, 62909.7, 1.36329, 0.154056;
4500, 4800, 60004.3, 1.36329, 0.154056;
4500, 4900, 50933.8, 1.36319, 0.154056;
4500, 5000, 46954.7, 1.33146, 0.154056;
4500, 5100, 42588.6, 1.33144, 0.154056;
4500, 5200, 38817.6, 1.33144, 0.154056;
4500, 5300, 35047.2, 1.33144, 0.154056;
4500, 5400, 32621.6, 1.33144, 0.154056;
4500, 5500, 30099, 1.33144, 0.0120258;
4500, 5600, 26800.2, 1.33144, 0.0120258;
4500, 5700, 23785.4, 1.33144, 0.0120258;
4500, 5800, 22233, 0.284087, 0.0120258;
4500, 5900, 20195.5, 0.284087, 0.0120258;
4500, 6000, 18158, 0.284087, 0.0120258;
4500, 6100, 16501.6, 0.284087, 0.0120258;
4500, 6200, 14561.1, 0.284087, 0.0120258;
4500, 6300, 12911.7, 0.284087, 0;
4500, 6400, 11941.5, 0.284087, 0;
4500, 6500, 11158.3, 0.284087, 0;
4500, 6600, 10285, 0.284087, 0;
4500, 6700, 9799.92, 0.284087, 0;
4500, 6800, 8926.7, 0.284087, 0;
4500, 6900, 8143.51, 0.284087, 0;
4500, 7000, 7658.38, 0, 0;
4500, 7100, 7076.24, 0, 0;
4500, 7200, 6584.12, 0, 0;
4500, 7300, 6293.04, 0, 0;
4500, 7400, 5516.85, 0, 0;
4500, 7500, 5031.73, 0, 0;
4500, 7600, 4643.63, 0, 0;
4500, 7700, 4546.61, 0, 0;
4500, 7800, 4352.56, 0, 0;
4500, 7900, 4061.49, 0, 0;
4500, 8000, 3395.85, 0, 0;
4500, 8100, 3007.75, 0, 0;
4500, 8200, 2716.68, 0, 0;
4500, 8300, 2231.56, 0, 0;
4500, 8400, 2231.56, 0, 0;
4500, 8500, 2037.51, 0, 0;
4500, 8600, 1843.46, 0, 0;
4500, 8700, 1455.36, 0, 0;
4500, 8800, 1358.34, 0, 0;
4500, 8900, 1261.31, 0, 0;
4500, 9000, 1261.31, 0, 0;
4500, 9100, 873.217, 0, 0;
4500, 9200, 776.193, 0, 0;
4500, 9300, 776.193, 0, 0;
4500, 9400, 776.193, 0, 0;
4500, 9500, 679.169, 0, 0;
4500, 9600, 388.097, 0, 0;
4500, 9700, 388.097, 0, 0;
4500, 9800, 388.097, 0, 0;
4500, 9900, 291.072, 0, 0;
4500, 10000, 291.072, 0, 0;
4600, 1000, 412715, 1.36329, 0.245294;
4600, 2000, 109010, 1.36329, 0.245294;
4600, 3000, 92580.3, 1.36329, 0.245294;
4600, 3100, 91745.2, 1.36329, 0.245294;
4600, 3200, 90953.4, 1.36329, 0.245294;
4600, 3300, 88988.5, 1.36329, 0.245294;
4600, 3400, 88195.5, 1.36329, 0.245294;
4600, 3500, 86973.9, 1.36329, 0.245294;
4600, 3600, 86286.6, 1.36329, 0.245294;
4600, 3700, 85307.2, 1.36329, 0.245294;
4600, 3800, 83365.6, 1.36329, 0.245294;
4600, 3900, 81805.1, 1.36329, 0.245294;
4600, 4000, 80334.5, 1.36329, 0.245294;
4600, 4100, 79536.2, 1.36329, 0.245294;
4600, 4200, 71859.7, 1.36329, 0.245294;
4600, 4300, 69536, 1.36329, 0.245294;
4600, 4400, 68065.5, 1.36329, 0.245294;
4600, 4500, 66707.2, 1.36329, 0.181153;
4600, 4600, 64378.5, 1.36329, 0.181153;
4600, 4700, 61467.8, 1.36329, 0.154056;
4600, 4800, 58937.1, 1.36329, 0.154056;
4600, 4900, 49866.5, 1.36319, 0.154056;
4600, 5000, 45984.4, 1.33146, 0.154056;
4600, 5100, 41715.4, 1.33144, 0.154056;
4600, 5200, 38138.5, 1.33144, 0.154056;
4600, 5300, 34562.1, 1.33144, 0.154056;
4600, 5400, 32330.5, 1.33144, 0.154056;
4600, 5500, 29807.9, 1.33144, 0.0120258;
4600, 5600, 26606.1, 1.33144, 0.0120258;
4600, 5700, 23591.4, 1.33144, 0.0120258;
4600, 5800, 22039, 0.284087, 0.0120258;
4600, 5900, 20098.5, 0.284087, 0.0120258;
4600, 6000, 18061, 0.284087, 0.0120258;
4600, 6100, 16404.6, 0.284087, 0.0120258;
4600, 6200, 14464.1, 0.284087, 0.0120258;
4600, 6300, 12911.7, 0.284087, 0;
4600, 6400, 11941.5, 0.284087, 0;
4600, 6500, 11158.3, 0.284087, 0;
4600, 6600, 10285, 0.284087, 0;
4600, 6700, 9799.92, 0.284087, 0;
4600, 6800, 8926.7, 0.284087, 0;
4600, 6900, 8143.51, 0.284087, 0;
4600, 7000, 7658.38, 0, 0;
4600, 7100, 7076.24, 0, 0;
4600, 7200, 6584.12, 0, 0;
4600, 7300, 6293.04, 0, 0;
4600, 7400, 5516.85, 0, 0;
4600, 7500, 5031.73, 0, 0;
4600, 7600, 4643.63, 0, 0;
4600, 7700, 4546.61, 0, 0;
4600, 7800, 4352.56, 0, 0;
4600, 7900, 4061.49, 0, 0;
4600, 8000, 3395.85, 0, 0;
4600, 8100, 3007.75, 0, 0;
4600, 8200, 2716.68, 0, 0;
4600, 8300, 2231.56, 0, 0;
4600, 8400, 2231.56, 0, 0;
4600, 8500, 2037.51, 0, 0;
4600, 8600, 1843.46, 0, 0;
4600, 8700, 1455.36, 0, 0;
4600, 8800, 1358.34, 0, 0;
4600, 8900, 1261.31, 0, 0;
4600, 9000, 1261.31, 0, 0;
4600, 9100, 873.217, 0, 0;
4600, 9200, 776.193, 0, 0;
4600, 9300, 776.193, 0, 0;
4600, 9400, 776.193, 0, 0;
4600, 9500, 679.169, 0, 0;
4600, 9600, 388.097, 0, 0;
4600, 9700, 388.097, 0, 0;
4600, 9800, 388.097, 0, 0;
4600, 9900, 291.072, 0, 0;
4600, 10000, 291.072, 0, 0;
4700, 1000, 348498, 1.36329, 0.181153;
4700, 2000, 97840.8, 1.36329, 0.181153;
4700, 3000, 82672.3, 1.36329, 0.181153;
4700, 3100, 81837.2, 1.36329, 0.181153;
4700, 3200, 81045.3, 1.36329, 0.181153;
4700, 3300, 79080.5, 1.36329, 0.181153;
4700, 3400, 78481.5, 1.36329, 0.181153;
4700, 3500, 77259.9, 1.36329, 0.181153;
4700, 3600, 76669.6, 1.36329, 0.181153;
4700, 3700, 75787.2, 1.36329, 0.181153;
4700, 3800, 74136.7, 1.36329, 0.181153;
4700, 3900, 72673.2, 1.36329, 0.181153;
4700, 4000, 71493.8, 1.36329, 0.181153;
4700, 4100, 70792.5, 1.36329, 0.181153;
4700, 4200, 63116, 1.36329, 0.181153;
4700, 4300, 60792.3, 1.36329, 0.181153;
4700, 4400, 59612.9, 1.36329, 0.181153;
4700, 4500, 58448.6, 1.36329, 0.181153;
4700, 4600, 56314, 1.36329, 0.181153;
4700, 4700, 53791.3, 1.36329, 0.154056;
4700, 4800, 51357.6, 1.36329, 0.154056;
4700, 4900, 49090.3, 1.36319, 0.154056;
4700, 5000, 45402.3, 1.33146, 0.154056;
4700, 5100, 41230.2, 1.33144, 0.154056;
4700, 5200, 37750.4, 1.33144, 0.154056;
4700, 5300, 34368, 1.33144, 0.154056;
4700, 5400, 32136.5, 1.33144, 0.154056;
4700, 5500, 29613.9, 1.33144, 0.0120258;
4700, 5600, 26412.1, 1.33144, 0.0120258;
4700, 5700, 23397.3, 1.33144, 0.0120258;
4700, 5800, 21844.9, 0.284087, 0.0120258;
4700, 5900, 19904.4, 0.284087, 0.0120258;
4700, 6000, 17964, 0.284087, 0.0120258;
4700, 6100, 16307.5, 0.284087, 0.0120258;
4700, 6200, 14464.1, 0.284087, 0.0120258;
4700, 6300, 12911.7, 0.284087, 0;
4700, 6400, 11941.5, 0.284087, 0;
4700, 6500, 11158.3, 0.284087, 0;
4700, 6600, 10285, 0.284087, 0;
4700, 6700, 9799.92, 0.284087, 0;
4700, 6800, 8926.7, 0.284087, 0;
4700, 6900, 8143.51, 0.284087, 0;
4700, 7000, 7658.38, 0, 0;
4700, 7100, 7076.24, 0, 0;
4700, 7200, 6584.12, 0, 0;
4700, 7300, 6293.04, 0, 0;
4700, 7400, 5516.85, 0, 0;
4700, 7500, 5031.73, 0, 0;
4700, 7600, 4643.63, 0, 0;
4700, 7700, 4546.61, 0, 0;
4700, 7800, 4352.56, 0, 0;
4700, 7900, 4061.49, 0, 0;
4700, 8000, 3395.85, 0, 0;
4700, 8100, 3007.75, 0, 0;
4700, 8200, 2716.68, 0, 0;
4700, 8300, 2231.56, 0, 0;
4700, 8400, 2231.56, 0, 0;
4700, 8500, 2037.51, 0, 0;
4700, 8600, 1843.46, 0, 0;
4700, 8700, 1455.36, 0, 0;
4700, 8800, 1358.34, 0, 0;
4700, 8900, 1261.31, 0, 0;
4700, 9000, 1261.31, 0, 0;
4700, 9100, 873.217, 0, 0;
4700, 9200, 776.193, 0, 0;
4700, 9300, 776.193, 0, 0;
4700, 9400, 776.193, 0, 0;
4700, 9500, 679.169, 0, 0;
4700, 9600, 388.097, 0, 0;
4700, 9700, 388.097, 0, 0;
4700, 9800, 388.097, 0, 0;
4700, 9900, 291.072, 0, 0;
4700, 10000, 291.072, 0, 0;
4800, 1000, 320566, 1.33156, 0.154056;
4800, 2000, 86538.2, 1.33156, 0.154056;
4800, 3000, 72473.2, 1.33156, 0.154056;
4800, 3100, 71735.1, 1.33156, 0.154056;
4800, 3200, 71040.3, 1.33156, 0.154056;
4800, 3300, 69075.4, 1.33156, 0.154056;
4800, 3400, 68476.4, 1.33156, 0.154056;
4800, 3500, 67351.9, 1.33156, 0.154056;
4800, 3600, 66761.6, 1.33156, 0.154056;
4800, 3700, 65879.2, 1.33156, 0.154056;
4800, 3800, 64519.8, 1.33156, 0.154056;
4800, 3900, 63153.3, 1.33156, 0.154056;
4800, 4000, 62070.8, 1.33156, 0.154056;
4800, 4100, 61466.6, 1.33156, 0.154056;
4800, 4200, 60302.3, 1.33156, 0.154056;
4800, 4300, 58075.6, 1.33156, 0.154056;
4800, 4400, 56993.2, 1.33156, 0.154056;
4800, 4500, 55926, 1.33156, 0.154056;
4800, 4600, 53888.4, 1.33156, 0.154056;
4800, 4700, 51656.8, 1.33156, 0.154056;
4800, 4800, 49514.2, 1.33156, 0.154056;
4800, 4900, 47440.9, 1.33146, 0.154056;
4800, 5000, 44141, 1.33146, 0.154056;
4800, 5100, 40260, 1.33144, 0.154056;
4800, 5200, 37168.2, 1.33144, 0.154056;
4800, 5300, 33882.9, 1.33144, 0.154056;
4800, 5400, 31748.4, 1.33144, 0.154056;
4800, 5500, 29225.8, 1.33144, 0.0120258;
4800, 5600, 26121, 1.33144, 0.0120258;
4800, 5700, 23203.3, 1.33144, 0.0120258;
4800, 5800, 21650.9, 0.284087, 0.0120258;
4800, 5900, 19710.4, 0.284087, 0.0120258;
4800, 6000, 17769.9, 0.284087, 0.0120258;
4800, 6100, 16113.5, 0.284087, 0.0120258;
4800, 6200, 14270, 0.284087, 0.0120258;
4800, 6300, 12717.6, 0.284087, 0;
4800, 6400, 11747.4, 0.284087, 0;
4800, 6500, 10964.2, 0.284087, 0;
4800, 6600, 10091, 0.284087, 0;
4800, 6700, 9605.87, 0.284087, 0;
4800, 6800, 8926.7, 0.284087, 0;
4800, 6900, 8143.51, 0.284087, 0;
4800, 7000, 7658.38, 0, 0;
4800, 7100, 7076.24, 0, 0;
4800, 7200, 6584.12, 0, 0;
4800, 7300, 6293.04, 0, 0;
4800, 7400, 5516.85, 0, 0;
4800, 7500, 5031.73, 0, 0;
4800, 7600, 4643.63, 0, 0;
4800, 7700, 4546.61, 0, 0;
4800, 7800, 4352.56, 0, 0;
4800, 7900, 4061.49, 0, 0;
4800, 8000, 3395.85, 0, 0;
4800, 8100, 3007.75, 0, 0;
4800, 8200, 2716.68, 0, 0;
4800, 8300, 2231.56, 0, 0;
4800, 8400, 2231.56, 0, 0;
4800, 8500, 2037.51, 0, 0;
4800, 8600, 1843.46, 0, 0;
4800, 8700, 1455.36, 0, 0;
4800, 8800, 1358.34, 0, 0;
4800, 8900, 1261.31, 0, 0;
4800, 9000, 1261.31, 0, 0;
4800, 9100, 873.217, 0, 0;
4800, 9200, 776.193, 0, 0;
4800, 9300, 776.193, 0, 0;
4800, 9400, 776.193, 0, 0;
4800, 9500, 679.169, 0, 0;
4800, 9600, 388.097, 0, 0;
4800, 9700, 388.097, 0, 0;
4800, 9800, 388.097, 0, 0;
4800, 9900, 291.072, 0, 0;
4800, 10000, 291.072, 0, 0;
4900, 1000, 298778, 1.33146, 0.154056;
4900, 2000, 80424.6, 1.33146, 0.154056;
4900, 3000, 66942.8, 1.33146, 0.154056;
4900, 3100, 66204.7, 1.33146, 0.154056;
4900, 3200, 65509.9, 1.33146, 0.154056;
4900, 3300, 63545, 1.33146, 0.154056;
4900, 3400, 63043.1, 1.33146, 0.154056;
4900, 3500, 62112.6, 1.33146, 0.154056;
4900, 3600, 61619.3, 1.33146, 0.154056;
4900, 3700, 60833.9, 1.33146, 0.154056;
4900, 3800, 60056.6, 1.33146, 0.154056;
4900, 3900, 58981.3, 1.33146, 0.154056;
4900, 4000, 57995.8, 1.33146, 0.154056;
4900, 4100, 57391.6, 1.33146, 0.154056;
4900, 4200, 56324.3, 1.33146, 0.154056;
4900, 4300, 54388.7, 1.33146, 0.154056;
4900, 4400, 53403.3, 1.33146, 0.154056;
4900, 4500, 52433.1, 1.33146, 0.154056;
4900, 4600, 50783.6, 1.33146, 0.154056;
4900, 4700, 48940.1, 1.33146, 0.154056;
4900, 4800, 46991.5, 1.33146, 0.154056;
4900, 4900, 45500.4, 1.33146, 0.154056;
4900, 5000, 42394.5, 1.33146, 0.154056;
4900, 5100, 38707.6, 1.33144, 0.154056;
4900, 5200, 36003.9, 1.33144, 0.154056;
4900, 5300, 32912.7, 1.33144, 0.154056;
4900, 5400, 30875.2, 1.33144, 0.154056;
4900, 5500, 28546.6, 1.33144, 0.0120258;
4900, 5600, 25732.9, 1.33144, 0.0120258;
4900, 5700, 22912.2, 1.33144, 0.0120258;
4900, 5800, 21359.8, 0.284087, 0.0120258;
4900, 5900, 19419.3, 0.284087, 0.0120258;
4900, 6000, 17575.9, 0.284087, 0.0120258;
4900, 6100, 15919.4, 0.284087, 0.0120258;
4900, 6200, 14076, 0.284087, 0.0120258;
4900, 6300, 12523.6, 0.284087, 0;
4900, 6400, 11553.4, 0.284087, 0;
4900, 6500, 10867.2, 0.284087, 0;
4900, 6600, 9993.97, 0.284087, 0;
4900, 6700, 9508.85, 0.284087, 0;
4900, 6800, 8829.68, 0.284087, 0;
4900, 6900, 8046.48, 0.284087, 0;
4900, 7000, 7561.36, 0, 0;
4900, 7100, 6979.22, 0, 0;
4900, 7200, 6487.09, 0, 0;
4900, 7300, 6196.02, 0, 0;
4900, 7400, 5419.83, 0, 0;
4900, 7500, 4934.71, 0, 0;
4900, 7600, 4546.61, 0, 0;
4900, 7700, 4449.59, 0, 0;
4900, 7800, 4255.54, 0, 0;
4900, 7900, 3964.46, 0, 0;
4900, 8000, 3298.82, 0, 0;
4900, 8100, 2910.72, 0, 0;
4900, 8200, 2619.65, 0, 0;
4900, 8300, 2134.53, 0, 0;
4900, 8400, 2134.53, 0, 0;
4900, 8500, 1940.48, 0, 0;
4900, 8600, 1746.43, 0, 0;
4900, 8700, 1358.34, 0, 0;
4900, 8800, 1261.31, 0, 0;
4900, 8900, 1261.31, 0, 0;
4900, 9000, 1261.31, 0, 0;
4900, 9100, 873.217, 0, 0;
4900, 9200, 776.193, 0, 0;
4900, 9300, 776.193, 0, 0;
4900, 9400, 776.193, 0, 0;
4900, 9500, 679.169, 0, 0;
4900, 9600, 388.097, 0, 0;
4900, 9700, 388.097, 0, 0;
4900, 9800, 388.097, 0, 0;
4900, 9900, 291.072, 0, 0;
4900, 10000, 291.072, 0, 0;
5000, 1000, 263900, 1.33146, 0.154056;
5000, 2000, 73535.9, 1.33146, 0.154056;
5000, 3000, 61218.4, 1.33146, 0.154056;
5000, 3100, 60480.3, 1.33146, 0.154056;
5000, 3200, 59979.5, 1.33146, 0.154056;
5000, 3300, 58208.7, 1.33146, 0.154056;
5000, 3400, 57803.8, 1.33146, 0.154056;
5000, 3500, 56873.3, 1.33146, 0.154056;
5000, 3600, 56477, 1.33146, 0.154056;
5000, 3700, 55885.7, 1.33146, 0.154056;
5000, 3800, 55205.4, 1.33146, 0.154056;
5000, 3900, 54324.1, 1.33146, 0.154056;
5000, 4000, 53338.7, 1.33146, 0.154056;
5000, 4100, 53025.5, 1.33146, 0.154056;
5000, 4200, 52249.3, 1.33146, 0.154056;
5000, 4300, 50992.8, 1.33146, 0.154056;
5000, 4400, 50007.5, 1.33146, 0.154056;
5000, 4500, 49328.3, 1.33146, 0.154056;
5000, 4600, 47678.8, 1.33146, 0.154056;
5000, 4700, 46223.5, 1.33146, 0.154056;
5000, 4800, 44468.9, 1.33146, 0.154056;
5000, 4900, 43365.9, 1.33146, 0.154056;
5000, 5000, 41327.3, 1.33146, 0.154056;
5000, 5100, 37931.4, 1.33144, 0.154056;
5000, 5200, 35518.8, 1.33144, 0.154056;
5000, 5300, 32524.6, 1.33144, 0.154056;
5000, 5400, 30584.1, 1.33144, 0.154056;
5000, 5500, 28255.5, 1.33144, 0.0120258;
5000, 5600, 25538.8, 1.33144, 0.0120258;
5000, 5700, 22718.1, 1.33144, 0.0120258;
5000, 5800, 21262.8, 0.284087, 0.0120258;
5000, 5900, 19322.3, 0.284087, 0.0120258;
5000, 6000, 17478.8, 0.284087, 0.0120258;
5000, 6100, 15822.4, 0.284087, 0.0120258;
5000, 6200, 13979, 0.284087, 0.0120258;
5000, 6300, 12426.6, 0.284087, 0;
5000, 6400, 11456.3, 0.284087, 0;
5000, 6500, 10770.2, 0.284087, 0;
5000, 6600, 9896.94, 0.284087, 0;
5000, 6700, 9508.85, 0.284087, 0;
5000, 6800, 8829.68, 0.284087, 0;
5000, 6900, 8046.48, 0.284087, 0;
5000, 7000, 7561.36, 0, 0;
5000, 7100, 6979.22, 0, 0;
5000, 7200, 6487.09, 0, 0;
5000, 7300, 6196.02, 0, 0;
5000, 7400, 5419.83, 0, 0;
5000, 7500, 4934.71, 0, 0;
5000, 7600, 4546.61, 0, 0;
5000, 7700, 4449.59, 0, 0;
5000, 7800, 4255.54, 0, 0;
5000, 7900, 3964.46, 0, 0;
5000, 8000, 3298.82, 0, 0;
5000, 8100, 2910.72, 0, 0;
5000, 8200, 2619.65, 0, 0;
5000, 8300, 2134.53, 0, 0;
5000, 8400, 2134.53, 0, 0;
5000, 8500, 1940.48, 0, 0;
5000, 8600, 1746.43, 0, 0;
5000, 8700, 1358.34, 0, 0;
5000, 8800, 1261.31, 0, 0;
5000, 8900, 1261.31, 0, 0;
5000, 9000, 1261.31, 0, 0;
5000, 9100, 873.217, 0, 0;
5000, 9200, 776.193, 0, 0;
5000, 9300, 776.193, 0, 0;
5000, 9400, 776.193, 0, 0;
5000, 9500, 679.169, 0, 0;
5000, 9600, 388.097, 0, 0;
5000, 9700, 388.097, 0, 0;
5000, 9800, 388.097, 0, 0;
5000, 9900, 291.072, 0, 0;
5000, 10000, 291.072, 0, 0;
5100, 1000, 253996, 1.33144, 0.154056;
5100, 2000, 67035.2, 1.33144, 0.154056;
5100, 3000, 55688, 1.33144, 0.154056;
5100, 3100, 55046.9, 1.33144, 0.154056;
5100, 3200, 54546.2, 1.33144, 0.154056;
5100, 3300, 52872.4, 1.33144, 0.154056;
5100, 3400, 52467.5, 1.33144, 0.154056;
5100, 3500, 51731, 1.33144, 0.154056;
5100, 3600, 51334.8, 1.33144, 0.154056;
5100, 3700, 50743.4, 1.33144, 0.154056;
5100, 3800, 50160.2, 1.33144, 0.154056;
5100, 3900, 49375.9, 1.33144, 0.154056;
5100, 4000, 48390.4, 1.33144, 0.154056;
5100, 4100, 48174.3, 1.33144, 0.154056;
5100, 4200, 47592.1, 1.33144, 0.154056;
5100, 4300, 46432.7, 1.33144, 0.154056;
5100, 4400, 45544.4, 1.33144, 0.154056;
5100, 4500, 44962.2, 1.33144, 0.154056;
5100, 4600, 43506.8, 1.33144, 0.154056;
5100, 4700, 42342.5, 1.33144, 0.154056;
5100, 4800, 40976, 1.33144, 0.154056;
5100, 4900, 39970, 1.33144, 0.154056;
5100, 5000, 38610.6, 1.33144, 0.154056;
5100, 5100, 35990.9, 1.33144, 0.154056;
5100, 5200, 34645.6, 1.33144, 0.154056;
5100, 5300, 31748.4, 1.33144, 0.154056;
5100, 5400, 30001.9, 1.33144, 0.154056;
5100, 5500, 27964.4, 1.33144, 0.0120258;
5100, 5600, 25247.8, 1.33144, 0.0120258;
5100, 5700, 22427.1, 1.33144, 0.0120258;
5100, 5800, 20971.7, 0.284087, 0.0120258;
5100, 5900, 19031.2, 0.284087, 0.0120258;
5100, 6000, 17187.8, 0.284087, 0.0120258;
5100, 6100, 15725.4, 0.284087, 0.0120258;
5100, 6200, 13881.9, 0.284087, 0.0120258;
5100, 6300, 12426.6, 0.284087, 0;
5100, 6400, 11456.3, 0.284087, 0;
5100, 6500, 10770.2, 0.284087, 0;
5100, 6600, 9896.94, 0.284087, 0;
5100, 6700, 9508.85, 0.284087, 0;
5100, 6800, 8829.68, 0.284087, 0;
5100, 6900, 8046.48, 0.284087, 0;
5100, 7000, 7561.36, 0, 0;
5100, 7100, 6979.22, 0, 0;
5100, 7200, 6487.09, 0, 0;
5100, 7300, 6196.02, 0, 0;
5100, 7400, 5419.83, 0, 0;
5100, 7500, 4934.71, 0, 0;
5100, 7600, 4546.61, 0, 0;
5100, 7700, 4449.59, 0, 0;
5100, 7800, 4255.54, 0, 0;
5100, 7900, 3964.46, 0, 0;
5100, 8000, 3298.82, 0, 0;
5100, 8100, 2910.72, 0, 0;
5100, 8200, 2619.65, 0, 0;
5100, 8300, 2134.53, 0, 0;
5100, 8400, 2134.53, 0, 0;
5100, 8500, 1940.48, 0, 0;
5100, 8600, 1746.43, 0, 0;
5100, 8700, 1358.34, 0, 0;
5100, 8800, 1261.31, 0, 0;
5100, 8900, 1261.31, 0, 0;
5100, 9000, 1261.31, 0, 0;
5100, 9100, 873.217, 0, 0;
5100, 9200, 776.193, 0, 0;
5100, 9300, 776.193, 0, 0;
5100, 9400, 776.193, 0, 0;
5100, 9500, 679.169, 0, 0;
5100, 9600, 388.097, 0, 0;
5100, 9700, 388.097, 0, 0;
5100, 9800, 388.097, 0, 0;
5100, 9900, 291.072, 0, 0;
5100, 10000, 291.072, 0, 0;
5200, 1000, 232129, 1.33144, 0.154056;
5200, 2000, 60270.6, 1.33144, 0.154056;
5200, 3000, 49880.1, 1.33144, 0.154056;
5200, 3100, 49239, 1.33144, 0.154056;
5200, 3200, 48738.2, 1.33144, 0.154056;
5200, 3300, 47064.5, 1.33144, 0.154056;
5200, 3400, 46659.5, 1.33144, 0.154056;
5200, 3500, 45923.1, 1.33144, 0.154056;
5200, 3600, 45720.9, 1.33144, 0.154056;
5200, 3700, 45129.6, 1.33144, 0.154056;
5200, 3800, 44740.4, 1.33144, 0.154056;
5200, 3900, 43956, 1.33144, 0.154056;
5200, 4000, 43261.7, 1.33144, 0.154056;
5200, 4100, 43045.5, 1.33144, 0.154056;
5200, 4200, 42560.4, 1.33144, 0.154056;
5200, 4300, 41498, 1.33144, 0.154056;
5200, 4400, 40706.7, 1.33144, 0.154056;
5200, 4500, 40415.6, 1.33144, 0.154056;
5200, 4600, 39348.3, 1.33144, 0.154056;
5200, 4700, 38475.1, 1.33144, 0.154056;
5200, 4800, 37593.7, 1.33144, 0.154056;
5200, 4900, 36781.8, 1.33144, 0.154056;
5200, 5000, 35713.4, 1.33144, 0.154056;
5200, 5100, 33967, 1.33144, 0.154056;
5200, 5200, 33287.2, 1.33144, 0.154056;
5200, 5300, 30487.1, 1.33144, 0.154056;
5200, 5400, 29031.7, 1.33144, 0.154056;
5200, 5500, 27091.2, 1.33144, 0.0120258;
5200, 5600, 24762.6, 1.33144, 0.0120258;
5200, 5700, 22039, 1.33144, 0.0120258;
5200, 5800, 20777.7, 0.284087, 0.0120258;
5200, 5900, 18837.2, 0.284087, 0.0120258;
5200, 6000, 17090.7, 0.284087, 0.0120258;
5200, 6100, 15628.4, 0.284087, 0.0120258;
5200, 6200, 13784.9, 0.284087, 0.0120258;
5200, 6300, 12329.6, 0.284087, 0;
5200, 6400, 11359.3, 0.284087, 0;
5200, 6500, 10673.1, 0.284087, 0;
5200, 6600, 9799.92, 0.284087, 0;
5200, 6700, 9411.82, 0.284087, 0;
5200, 6800, 8732.65, 0.284087, 0;
5200, 6900, 7949.46, 0.284087, 0;
5200, 7000, 7464.34, 0, 0;
5200, 7100, 6882.19, 0, 0;
5200, 7200, 6390.07, 0, 0;
5200, 7300, 6099, 0, 0;
5200, 7400, 5419.83, 0, 0;
5200, 7500, 4934.71, 0, 0;
5200, 7600, 4546.61, 0, 0;
5200, 7700, 4449.59, 0, 0;
5200, 7800, 4255.54, 0, 0;
5200, 7900, 3964.46, 0, 0;
5200, 8000, 3298.82, 0, 0;
5200, 8100, 2910.72, 0, 0;
5200, 8200, 2619.65, 0, 0;
5200, 8300, 2134.53, 0, 0;
5200, 8400, 2134.53, 0, 0;
5200, 8500, 1940.48, 0, 0;
5200, 8600, 1746.43, 0, 0;
5200, 8700, 1358.34, 0, 0;
5200, 8800, 1261.31, 0, 0;
5200, 8900, 1261.31, 0, 0;
5200, 9000, 1261.31, 0, 0;
5200, 9100, 873.217, 0, 0;
5200, 9200, 776.193, 0, 0;
5200, 9300, 776.193, 0, 0;
5200, 9400, 776.193, 0, 0;
5200, 9500, 679.169, 0, 0;
5200, 9600, 388.097, 0, 0;
5200, 9700, 388.097, 0, 0;
5200, 9800, 388.097, 0, 0;
5200, 9900, 291.072, 0, 0;
5200, 10000, 291.072, 0, 0;
5300, 1000, 224492, 1.33144, 0.154056;
5300, 2000, 54439.9, 1.33144, 0.154056;
5300, 3000, 45236.5, 1.33144, 0.154056;
5300, 3100, 44595.4, 1.33144, 0.154056;
5300, 3200, 44094.6, 1.33144, 0.154056;
5300, 3300, 42614.9, 1.33144, 0.154056;
5300, 3400, 42307, 1.33144, 0.154056;
